asset_id,file_path,asset_type,source_tool,source_url,author,license,generated_date,prompt_file,modified_by,notes
impact_shard,assets/imported/models/vfx/impact_shard.glb,model3d,"asset-forge (Blender 4.5.11, script)",,asset-forge (Claude),proprietary-internal,2026-08-26,docs/forge/briefs/BRIEF-0086-bolide-et-eclats.md,,"L eclat projete par les impacts sur la lune (phase 2, ADR-0027), en remplacement du BoxMesh 0.72 x 0.40 x 1.00 de scripts/vfx/moon_flyby.gd — les quatorze eclats lisaient comme des carres plats. Genere par tools/blender/build_impact_debris.py, meme script et meme materiau que bolide.glb, kit 1.1.0 reutilise SANS modification. Creation originale ; aucun element de licence tierce. AUCUNE TEXTURE EMBARQUEE (ADR-0028) et AUCUN EMISSIF : materiau Asteroid_Rock partage par un UNIQUE datablock avec le bolide, comme TEX-0002 le demande ; baseColorFactor (0.100 0.098 0.118) LINEAIRE. MESURES RELEVEES SUR LE .glb LIVRE : 20 triangles (plafond 150, soit 13 pct), 56 sommets, 1 primitive, 1 nœud racine nomme Shard sans translation, bbox 0.500 x 0.280 x 1.050 m, origine au centre exact (0 0 0), surface 1.50 m2, 4144 octets. TEXCOORD_0 sur 1/1 primitives et TANGENT sur 1/1, COMPTES dans le binaire. DEPLIAGE : ak.box_project_uv a 8.0 m par tuile (0.125 tuile/m), LA MEME echelle monde que le bolide et que les trois asteroides du survol — surtout pas une tuile par piece, qui aurait donne du gravier. Densite mesuree : 8.00 a 11.04 m/tuile, moyenne 8.23, anisotropie max 1.38 ; la piece couvre 0.13 tuile en longueur. uv1_scale reste (1 1 1). SILHOUETTE : une LAME de rapport 3.75:1, pointue a l avant, cassee net a l arriere en deux facettes, d epaisseur decroissante ; taillee dans une boite par SIX plans de coupe ; 10 facettes planes dont la plus grande porte 25 pct de la surface et les trois plus grandes 60 pct ; plus petite arete 0.136 m. Le plancher de taille de detail est volontairement plus bas que celui du bolide : l eclat EST un detail de 40 cm, lui imposer 40 cm d arete minimale reviendrait a interdire sa propre section. RECETTE MESUREE PUIS REGARDEE (ADR-0006) : a 8 px boites 6x8 7x6 9x7 px et 28 a 45 pixels allumes contre 72 pour la sphere lisse de meme taille (immobile a 10x10 aux trois poses) — recouvrement 39 a 62 pct, le plus franc des deux. C est la piece dont la forme paie le plus, parce qu elle est ECLAIREE en jeu (albedo 0.42, aucun emissif) et que son contour arrive intact a l ecran, contrairement a la tete qui brule au-dessus du seuil de bloom. Build deterministe (blender45 -t 1) : deux executions byte-identiques, sha256 8050d308a4d0ae60f173d4e67e629e21181c72cb136cc6fcd9b0ffc57735d940. Verifie a la main car build-hull.sh --check ne controle que le premier .glb repere dans un script. Mesures et methode : docs/forge/output/BRIEF-0086-report.md."
brief_0086_planche_silhouettes,docs/forge/output/BRIEF-0086-planche-silhouettes.png,render,"asset-forge (Blender 4.5.11, Cycles CPU, camera orthographique + composition en scene de mise en page)",,asset-forge (Claude),proprietary-internal,2026-08-26,docs/forge/briefs/BRIEF-0086-bolide-et-eclats.md,,"Planche de RECETTE DE SILHOUETTE de bolide.glb et impact_shard.glb (BRIEF-0086), 1920 x 1200, produite par le meme script que les assets : blender45 -b -P tools/blender/build_impact_debris.py -- --plate. Ce n est pas une belle vue : c est la preuve que la silhouette survit au sous-echantillonnage, coeur declare du brief. Les deux pieces rendues A 8 ET A 24 PIXELS sur fond noir, chacune a cote d une SPHERE LISSE DE MEME DIAMETRE, plus deux vues de trois quarts en chute a l angle reel. COMMENT 8 PIXELS EST UNE VERITE GEOMETRIQUE ET NON UN CADRAGE A L OEIL : camera ORTHOGRAPHIQUE, ortho_scale = 1.75 x la plus grande dimension de la piece, rendu dans un cadre de 14 px puis agrandi au PLUS PROCHE VOISIN (x12 et x4) — on regarde les vrais pixels, grossis, jamais un reechantillonnage qui les lisserait ; la sphere temoin passe par la meme camera et le meme cadre. filter_size 1.00 et non le defaut 1.50 : le filtre de reconstruction decide de l antialiasing du contour, donc de tout ce que la planche mesure, et 1.00 approche un sous-echantillonnage 2x2 en boite. Cinq lignes, parce que LE JEU NE REND PAS LES DEUX PIECES PAREIL : le bolide non eclaire avec emission x3.4 (son mode reel dans moon_flyby.gd, ou aucune facette ne se voit), sa sphere temoin dans le MEME mode, le bolide sous la lumiere du jeu, l eclat eclaire (son mode reel), sa sphere temoin eclairee. Eclairage = les trois directionnelles de scenes/gameplay/graybox.tscn converties en soleils Cycles par le facteur pi, plus l ambiante de space_environment.tres ; fond NOIR pour les rayons camera via un Light Path, comme le brief l exige et parce que c est le pire des cas pour une silhouette. Gestion de couleur en Standard et non AgX : la planche compare des CONTOURS et des couleurs cuites dans le code, une courbe de tonalite ferait mentir l aplat non eclaire. MESURES PORTEES SUR LA PLANCHE ELLE-MEME, relevees sur les vignettes rendues et non estimees : Bolide a 8 px boites 8x10 9x8 10x10 et 50-66 px allumes contre 83 pour la sphere, recouvrement 60-77 pct ; Shard a 8 px boites 6x8 7x6 9x7 et 28-45 px contre 72, recouvrement 39-62 pct ; la sphere temoin est IMMOBILE a 100 pct d une pose a l autre, ce qui est la moitie de la demonstration. LIMITE DECLAREE SUR LA PLANCHE : elle ne simule pas le bloom du jeu (glow_hdr_threshold 1.6 contre 3.4 d emission sur la tete) ni le post-process retro. Creation originale ; aucun element de licence tierce."
bolide_incandescent,assets/source/vfx/bolide_incandescent_1024.png,raster_texture,ChatGPT imagegen,,tiers (genere IA),proprietary-internal,2026-08-26,docs/forge/textures/TEX-0005-bolide-incandescent.json,,"Tete du bolide d impact de la phase 2 (ADR-0027), peinte a la taille d affichage (~130 px). Plaques sombres, fissures incandescentes, bord d attaque blanc. Remplace cinq tentatives de construction procedurale (sphere emissive, cone additif, coque forgee agrandie, emission derivee) : a cette taille une image autorisee a la taille d affichage bat toute derivation depuis une tuile. Fond noir pur verifie (max 1/255 aux coins)."
bolide_incandescent_keyed,assets/imported/vfx/bolide_incandescent.png,raster_texture,tools/bg-key-alpha.py --mode black --lo 2 --hi 12,,derive de la source,proprietary-internal,2026-08-26,docs/forge/textures/TEX-0005-bolide-incandescent.json,,"Alpha detoure du noir. Seuils BAS voulus : le fond est a 0-1 et les plaques de roche a 30-70 ; un --lo plus haut aurait mange la roche. Mesure apres detourage : 98,3 pourcent des plaques sombres conservees opaques."
trainee_flamme,assets/source/vfx/trainee_flamme_1024.png,raster_texture,ChatGPT imagegen,,tiers (genere IA),proprietary-internal,2026-08-26,docs/forge/textures/TEX-0006-trainee-de-flamme.json,,"Sillage du bolide d impact de la phase 2 (ADR-0027) : filaments separes, braises dispersees, degrade blanc-orange-rouge. Le degrade thermique procedural etait deja juste ; ce qui lui manquait etait la STRUCTURE, qu un shader simple n invente pas."
trainee_flamme_vfx,assets/imported/vfx/trainee_flamme.png,raster_texture,copie de la source,,derive de la source,proprietary-internal,2026-08-26,docs/forge/textures/TEX-0006-trainee-de-flamme.json,,"AUCUN detourage, volontairement : le panneau se pose en melange ADDITIF, ou le noir ne contribue rien. Plus propre qu une alpha keyee et sans risque de frange."
bouffee_poussiere,assets/source/vfx/bouffee_poussiere_1024.png,raster_texture,ChatGPT imagegen,,tiers (genere IA),proprietary-internal,2026-08-26,docs/forge/textures/TEX-0007-bouffee-de-poussiere.json,,"ELEMENT de particule pour l onde d impact de la phase 2 (ADR-0027) — pas l onde entiere. Un GPUParticles3D en repete 52 avec tailles, rotations, vitesses et durees propres. Alpha REEL et DOUX livre par le generateur (18 pourcent de l image en degrade), aucun detourage refait : un detourage a contour net aurait coupe la lueur au ras et rendu le carton qu on corrige."
champ_porteur,assets/source/vfx/champ_porteur_1024.png,raster_texture,ChatGPT imagegen,,tiers (genere IA),proprietary-internal,2026-08-26,docs/forge/textures/TEX-0008-champ-du-porteur.json,,"Champ protecteur du Shield Carrier (phase 2). Remplace un TorusMesh magenta trace au compas. Variante SOBRE retenue sur les deux livrees : son bord porte une REGLE DE JEU (invulnerabilite des unites couvertes), et la variante chargee (eclairs internes, halo large) aurait brouille cette frontiere. L autre est conservee en source."
champ_porteur_variante,assets/source/vfx/champ_porteur_variante_chargee_1024.png,raster_texture,ChatGPT imagegen,,tiers (genere IA),proprietary-internal,2026-08-26,docs/forge/textures/TEX-0008-champ-du-porteur.json,,"Variante CHARGEE du champ du porteur, NON integree : eclairs internes et halo plus large. Conservee au cas ou le rendu sobre serait juge trop discret en jeu."
bolide_incandescent_v2,assets/source/vfx/bolide_incandescent_v2_1024.png,raster_texture,ChatGPT imagegen,,tiers (genere IA),proprietary-internal,2026-08-26,docs/forge/textures/TEX-0005-bolide-incandescent.json,,"Seconde version de la tete du bolide : plaques plus definies, eclats detaches plus nombreux. NON integree a ce jour — la v1 tourne et donne satisfaction ; a comparer en jeu avant de trancher."
trainee_flamme_v2,assets/source/vfx/trainee_flamme_v2_1024.png,raster_texture,ChatGPT imagegen,,tiers (genere IA),proprietary-internal,2026-08-26,docs/forge/textures/TEX-0006-trainee-de-flamme.json,,"Seconde version du sillage. NON integree : son alpha est nettement plus DUR (6,3 pourcent de degrade contre 18 pourcent pour la bouffee), signe d un detourage a contour net — exactement ce qu il ne faut pas pour un volume. La v1, sur fond noir avec chute naturelle, reste en place."
reactor_chamber_concept,assets/reference/concepts/reactor_chamber_concept.png,concept_sheet,ChatGPT (image),,opérateur,proprietary-internal,2026-08-27,,,Planche de direction de la phase Reactor Chamber — composition ORIGINALE dérivée d'une capture du jeu. Sert le plan docs/plans/2026-08-27-reactor-chamber.md
reactor_armour_height,assets/source/textures/bosses/reactor_armour_height_1024.png,raster_texture,ChatGPT imagegen,,tiers (genere IA),proprietary-internal,2026-08-27,docs/forge/textures/TEX-0009-blindage-reacteur.json,,"Hauteur de la plaque de blindage des deux murs rotatifs du reacteur (boss final, BRIEF-0027). 1254x1254 natif. Tuilage mesure 3,5 pourcent bord X / 3,9 pourcent bord Y par derive-maps.py --check-tiling : OK. Coins a 119-127 sur 255 (pleine matiere, aucun vignettage) ; min 40, aucun pixel sous 16 : le noir absolu demande comme interdit est bien absent, ce qui evite qu un joint se lise comme une fente. RESERVE : les cabochons portent un eclairage cuit localement (ecart 24 a 43 entre haut-gauche et bas-droit), alors que le gradient moyen global est nul (+0,02 / -0,00). Juge acceptable sur capture a l echelle reelle (bande de 30 px apres post-process retro) ; a regenerer si un mur vient au premier plan. ECHELLE : declaree a 2 m/tuile dans le JSON, RENDUE a 8 m par TILE_M dans core_interior.gd — voir la note du fichier."
reactor_armour_height_nrm,assets/imported/textures/bosses/reactor_armour_height_1024_nrm.png,raster_texture,tools/derive-maps.py,,derive de la source,proprietary-internal,2026-08-27,docs/forge/textures/TEX-0009-blindage-reacteur.json,,"Carte de normale DERIVEE de reactor_armour_height_1024.png par tools/derive-maps.py (ADR-0013 : jamais generee). Toute regeneration part de la source, pas de ce fichier. ⚠️ mipmaps/generate force a true dans le .import : le defaut false aliase brutalement a 40:1 de sous-echantillonnage, et detect_3d ne se declenche pas en export sans tete."
reactor_armour_height_rough,assets/imported/textures/bosses/reactor_armour_height_1024_rough.png,raster_texture,tools/derive-maps.py,,derive de la source,proprietary-internal,2026-08-27,docs/forge/textures/TEX-0009-blindage-reacteur.json,,"Carte de rugosite DERIVEE de reactor_armour_height_1024.png par tools/derive-maps.py (ADR-0013 : jamais generee). Toute regeneration part de la source, pas de ce fichier. ⚠️ mipmaps/generate force a true dans le .import : le defaut false aliase brutalement a 40:1 de sous-echantillonnage, et detect_3d ne se declenche pas en export sans tete."
reactor_armour_height_ao,assets/imported/textures/bosses/reactor_armour_height_1024_ao.png,raster_texture,tools/derive-maps.py,,derive de la source,proprietary-internal,2026-08-27,docs/forge/textures/TEX-0009-blindage-reacteur.json,,"Carte de occlusion ambiante DERIVEE de reactor_armour_height_1024.png par tools/derive-maps.py (ADR-0013 : jamais generee). Toute regeneration part de la source, pas de ce fichier. ⚠️ mipmaps/generate force a true dans le .import : le defaut false aliase brutalement a 40:1 de sous-echantillonnage, et detect_3d ne se declenche pas en export sans tete."
reactor_armour_height_mul,assets/imported/textures/bosses/reactor_armour_height_1024_mul.png,raster_texture,tools/derive-maps.py,,derive de la source,proprietary-internal,2026-08-27,docs/forge/textures/TEX-0009-blindage-reacteur.json,,"Carte de multiplication d albedo DERIVEE de reactor_armour_height_1024.png par tools/derive-maps.py (ADR-0013 : jamais generee). Toute regeneration part de la source, pas de ce fichier. ⚠️ mipmaps/generate force a true dans le .import : le defaut false aliase brutalement a 40:1 de sous-echantillonnage, et detect_3d ne se declenche pas en export sans tete."
lyra_character_sheet,assets/reference/concepts/lyra_vantella_character_sheet.png,concept-art,ChatGPT (OpenAI),,operateur (Happykiller),proprietary-internal,2026-08-28,,,"Planche d'identite de Lyra Vantella (navigatrice // IA guide) : pied-en-cap, livree Helios bleu/blanc/or, cheveux orange, casque-micro, hologrammes cyan. REFERENCE du modele — c'est elle qui fait foi sur la silhouette et la palette"
lyra_title_mockup,assets/reference/concepts/lyra_title_screen_mockup.png,concept-art,ChatGPT (OpenAI),,operateur (Happykiller),proprietary-internal,2026-08-28,,,"Maquette de l'ecran-titre avec Lyra a droite, bulle de dialogue paginee et oscillogramme. ATTENTION : elle montre aussi Continuer, profil pilote, XP, rang et reseaux sociaux — trois systemes qui n'existent pas (hors perimetre, cf. ADR-0035)"
lyra_briefing_mockup,assets/reference/concepts/lyra_briefing_screen_mockup.png,concept-art,ChatGPT (OpenAI),,operateur (Happykiller),proprietary-internal,2026-08-28,,,"Maquette de l'ecran de briefing / pause : Lyra a gauche, objectifs de mission, jeu figé visible dans un cadre, CONTINUER / PASSER"
lyra_hud_calm_mockup,assets/reference/concepts/lyra_hud_calm_mockup.png,concept-art,ChatGPT (OpenAI),,operateur (Happykiller),proprietary-internal,2026-08-28,,,"Maquette du portrait en jeu, regime CALME : buste cadre, liseré cyan, sourire. ⚠️ Elle le place en bas a GAUCHE ; le jeu le posera en bas a DROITE, seul coin libre du HUD (decision de l'operateur, 2026-08-28)"
lyra_hud_alert_mockup,assets/reference/concepts/lyra_hud_alert_mockup.png,concept-art,ChatGPT (OpenAI),,operateur (Happykiller),proprietary-internal,2026-08-28,,,"Maquette du portrait en jeu, regime ALERTE : meme cadrage, lisere ROUGE et expression urgente. C'est elle qui prouve que le portrait a des etats emotionnels pilotes par le contexte"
lyra_hud_english_mockup,assets/reference/concepts/lyra_hud_english_mockup.png,concept-art,ChatGPT (OpenAI),,operateur (Happykiller),proprietary-internal,2026-08-28,,,"Variante anglaise de la maquette du portrait en jeu — gardee pour la localisation, pas pour le cadrage"
lyra_expressions_sheet,assets/reference/concepts/lyra_expressions_sheet.png,concept-art,ChatGPT (OpenAI),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/characters/CHR-0001-lyra-pied.json,,"Planche de presentation des tetes d'expression (CHR-0001). ⚠️ PLANCHE, pas des calques : seule `tete_bouche_ouverte` a ete livree en fichier individuel ; `tete_yeux_mi` et `tete_yeux_fermes` restent a produire"
lyra_src_bras_droit,assets/source/characters/lyra/bras_droit.png,character-layer,ChatGPT (OpenAI),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/characters/CHR-0001-lyra-pied.json,bg-key-alpha.py --mode chroma,"Calque bras_droit de Lyra (CHR-0001), fond magenta detoure. ⚠️ SOURCE qui DORT : remplace par la figure d'un tenant CHR-0004 (morceaux inassemblables, voir docs/forge/characters/README.md)"
lyra_src_bras_gauche,assets/source/characters/lyra/bras_gauche.png,character-layer,ChatGPT (OpenAI),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/characters/CHR-0001-lyra-pied.json,bg-key-alpha.py --mode chroma,"Calque bras_gauche de Lyra (CHR-0001), fond magenta detoure. ⚠️ SOURCE qui DORT : remplace par la figure d'un tenant CHR-0004 (morceaux inassemblables, voir docs/forge/characters/README.md)"
lyra_src_buste,assets/source/characters/lyra/buste.png,character-layer,ChatGPT (OpenAI),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/characters/CHR-0001-lyra-pied.json,bg-key-alpha.py --mode chroma,"Calque buste de Lyra (CHR-0001), fond magenta detoure. ⚠️ SOURCE qui DORT : remplace par la figure d'un tenant CHR-0004 (morceaux inassemblables, voir docs/forge/characters/README.md)"
lyra_src_cheveux_arriere,assets/source/characters/lyra/cheveux_arriere.png,character-layer,ChatGPT (OpenAI),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/characters/CHR-0001-lyra-pied.json,bg-key-alpha.py --mode chroma,"Calque cheveux_arriere de Lyra (CHR-0001), fond magenta detoure. ⚠️ SOURCE qui DORT : remplace par la figure d'un tenant CHR-0004 (morceaux inassemblables, voir docs/forge/characters/README.md)"
lyra_src_holo_bracelet,assets/source/characters/lyra/holo_bracelet.png,character-layer,ChatGPT (OpenAI),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/characters/CHR-0001-lyra-pied.json,bg-key-alpha.py --mode chroma,"Calque holo_bracelet de Lyra (CHR-0001), fond magenta detoure. ⚠️ SOURCE et non runtime : les calques ne sont pas co-enregistres entre groupes, l'empilement direct est faux"
lyra_src_holo_sphere,assets/source/characters/lyra/holo_sphere.png,character-layer,ChatGPT (OpenAI),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/characters/CHR-0001-lyra-pied.json,bg-key-alpha.py --mode chroma,"Calque holo_sphere de Lyra (CHR-0001), fond magenta detoure. ⚠️ SOURCE et non runtime : les calques ne sont pas co-enregistres entre groupes, l'empilement direct est faux"
lyra_src_meches_avant,assets/source/characters/lyra/meches_avant.png,character-layer,ChatGPT (OpenAI),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/characters/CHR-0001-lyra-pied.json,bg-key-alpha.py --mode chroma,"Calque meches_avant de Lyra (CHR-0001), fond magenta detoure. ⚠️ SOURCE qui DORT : remplace par la figure d'un tenant CHR-0004 (morceaux inassemblables, voir docs/forge/characters/README.md)"
lyra_src_queue_de_cheval,assets/source/characters/lyra/queue_de_cheval.png,character-layer,ChatGPT (OpenAI),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/characters/CHR-0001-lyra-pied.json,bg-key-alpha.py --mode chroma,"Calque queue_de_cheval de Lyra (CHR-0001), fond magenta detoure. ⚠️ SOURCE qui DORT : remplace par la figure d'un tenant CHR-0004 (morceaux inassemblables, voir docs/forge/characters/README.md)"
lyra_src_tete,assets/source/characters/lyra/tete.png,character-layer,ChatGPT (OpenAI),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/characters/CHR-0001-lyra-pied.json,bg-key-alpha.py --mode chroma,"Calque tete de Lyra (CHR-0001), fond magenta detoure. ⚠️ SOURCE qui DORT : remplace par la figure d'un tenant CHR-0004 (morceaux inassemblables, voir docs/forge/characters/README.md)"
lyra_src_tete_bouche_ouverte,assets/source/characters/lyra/tete_bouche_ouverte.png,character-layer,ChatGPT (OpenAI),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/characters/CHR-0001-lyra-pied.json,bg-key-alpha.py --mode chroma,"Calque tete_bouche_ouverte de Lyra (CHR-0001), fond magenta detoure. ⚠️ SOURCE qui DORT : remplace par la figure d'un tenant CHR-0004 (morceaux inassemblables, voir docs/forge/characters/README.md)"
lyra_src_figure,assets/source/characters/lyra/figure.png,character-layer,ChatGPT (OpenAI),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/characters/CHR-0004-lyra-figure.json,,"Lyra Vantella pied-en-cap d'un seul tenant sur fond magenta (CHR-0004), source de la decoupe"
lyra_pied_figure,assets/imported/ui/characters/lyra/figure.png,character-layer,ChatGPT (OpenAI),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/characters/CHR-0004-lyra-figure.json,bg-key-alpha.py --mode chroma --key auto --soft 0,"Lyra Vantella pied-en-cap D'UN SEUL TENANT, sans hologrammes — en jeu a l'accueil et a la pause. Remplace les dix calques de CHR-0001 (voir docs/forge/characters/README.md)"
lyra_pied_figure_bouche_ouverte,assets/imported/ui/characters/lyra/figure_bouche_ouverte.png,character-layer,ChatGPT (OpenAI) + tools/characters/graft_mouth.py,,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/characters/CHR-0004-lyra-figure.json,graft_mouth.py (bouche de lyra_buste/tete_bouche_ouverte greffee sur figure),"Variante bouche ouverte de la figure : GREFFE de la bouche ouverte de l'ancienne tete (CHR-0001), reduite et recalee en teinte. Le generateur ne sait pas retoucher par masque ; a l'echelle du titre la greffe passe"
lyra_buste_cheveux_arriere,assets/imported/ui/characters/lyra_buste/cheveux_arriere.png,character-layer,ChatGPT (OpenAI),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/characters/CHR-0002-lyra-buste.json,bg-key-alpha.py --mode chroma + recadrage commun (120,30,900,1080) ; redecoupe le 28/08 avec --soft 0,"Calque cheveux_arriere du portrait en buste, en jeu dans le HUD"
lyra_buste_meches_avant,assets/imported/ui/characters/lyra_buste/meches_avant.png,character-layer,ChatGPT (OpenAI),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/characters/CHR-0002-lyra-buste.json,bg-key-alpha.py --mode chroma + recadrage commun (120,30,900,1080) ; redecoupe le 28/08 avec --soft 0,"Calque meches_avant du portrait en buste, en jeu dans le HUD"
lyra_buste_tete,assets/imported/ui/characters/lyra_buste/tete.png,character-layer,ChatGPT (OpenAI),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/characters/CHR-0002-lyra-buste.json,bg-key-alpha.py --mode chroma + recadrage commun (120,30,900,1080) ; redecoupe le 28/08 avec --soft 0,"Calque tete du portrait en buste, en jeu dans le HUD"
lyra_buste_tete_bouche_ouverte,assets/imported/ui/characters/lyra_buste/tete_bouche_ouverte.png,character-layer,ChatGPT (OpenAI),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/characters/CHR-0002-lyra-buste.json,bg-key-alpha.py --mode chroma + recadrage commun (120,30,900,1080) ; redecoupe le 28/08 avec --soft 0,"Calque tete_bouche_ouverte du portrait en buste, en jeu dans le HUD"
lyra_pied_holo_sphere,assets/imported/ui/characters/lyra/holo_sphere.png,character-layer,ChatGPT (OpenAI),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/characters/CHR-0001-lyra-pied.json,bg-key-alpha.py --mode chroma (cle mesuree au bord),"Calque holo_sphere de Lyra pied-en-cap, en jeu a l'accueil et a la pause, pose sur la figure CHR-0004 par resources/dialogue/lyra_rig.tres. Redecoupe le 28/08 (--soft 0 : le sujet neutre est opaque)"
lyra_voice_lyra_title_1,assets/imported/audio/voice/lyra/lyra_title_1.ogg,voice-line,piper fr_FR-siwis-medium cadence 1.0 (synthese locale, hors ligne),,operateur (Happykiller),proprietary-internal,2026-08-29,docs/forge/voice/VOX-0001-lyra-accueil.json,tools/voice/forge_voice.py,"Replique 1 de Lyra Vantella a l'ecran-titre. ⚠️ BRUTE : la chaine comms est dans le jeu, sur le bus Voice"
lyra_voice_lyra_title_2,assets/imported/audio/voice/lyra/lyra_title_2.ogg,voice-line,piper fr_FR-siwis-medium (synthese locale, hors ligne),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/voice/VOX-0001-lyra-accueil.json,tools/voice/forge_voice.py,"Replique 2 de Lyra Vantella a l'ecran-titre. ⚠️ BRUTE : la chaine comms est dans le jeu, sur le bus Voice"
lyra_voice_lyra_title_3,assets/imported/audio/voice/lyra/lyra_title_3.ogg,voice-line,piper fr_FR-siwis-medium (synthese locale, hors ligne),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/voice/VOX-0001-lyra-accueil.json,tools/voice/forge_voice.py,"Replique 3 de Lyra Vantella a l'ecran-titre. ⚠️ BRUTE : la chaine comms est dans le jeu, sur le bus Voice"
lyra_voice_lyra_title_4,assets/imported/audio/voice/lyra/lyra_title_4.ogg,voice-line,piper fr_FR-siwis-medium cadence 1.0 (synthese locale, hors ligne),,operateur (Happykiller),proprietary-internal,2026-08-29,docs/forge/voice/VOX-0001-lyra-accueil.json,tools/voice/forge_voice.py,"Replique 4 de Lyra Vantella a l'ecran-titre. ⚠️ BRUTE : la chaine comms est dans le jeu, sur le bus Voice"
lyra_voice_lyra_asteroid_field,assets/imported/audio/voice/lyra/lyra_asteroid_field.ogg,voice-line,piper fr_FR-siwis-medium cadence 1.0 (synthese locale, hors ligne),,operateur (Happykiller),proprietary-internal,2026-08-29,docs/forge/voice/VOX-0002-lyra-secteurs.json,tools/voice/forge_voice.py,"Annonce `asteroid_field` de Lyra en jeu. ⚠️ BRUTE : la chaine comms est dans le jeu, sur le bus Voice"
lyra_voice_lyra_boss_approach,assets/imported/audio/voice/lyra/lyra_boss_approach.ogg,voice-line,piper fr_FR-siwis-medium (synthese locale, hors ligne),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/voice/VOX-0002-lyra-secteurs.json,tools/voice/forge_voice.py,"Annonce `boss_approach` de Lyra en jeu. ⚠️ BRUTE : la chaine comms est dans le jeu, sur le bus Voice"
lyra_voice_lyra_dive_entered,assets/imported/audio/voice/lyra/lyra_dive_entered.ogg,voice-line,piper fr_FR-siwis-medium (synthese locale, hors ligne),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/voice/VOX-0002-lyra-secteurs.json,tools/voice/forge_voice.py,"Annonce `dive_entered` de Lyra en jeu. ⚠️ BRUTE : la chaine comms est dans le jeu, sur le bus Voice"
lyra_voice_lyra_core_exposed,assets/imported/audio/voice/lyra/lyra_core_exposed.ogg,voice-line,piper fr_FR-siwis-medium (synthese locale, hors ligne),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/voice/VOX-0002-lyra-secteurs.json,tools/voice/forge_voice.py,"Annonce `core_exposed` de Lyra en jeu. ⚠️ BRUTE : la chaine comms est dans le jeu, sur le bus Voice"
lyra_voice_lyra_core_shielded,assets/imported/audio/voice/lyra/lyra_core_shielded.ogg,voice-line,piper fr_FR-siwis-medium (synthese locale, hors ligne),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/voice/VOX-0002-lyra-secteurs.json,tools/voice/forge_voice.py,"Annonce `core_shielded` de Lyra en jeu. ⚠️ BRUTE : la chaine comms est dans le jeu, sur le bus Voice"
lyra_voice_lyra_armour_reformed,assets/imported/audio/voice/lyra/lyra_armour_reformed.ogg,voice-line,piper fr_FR-siwis-medium (synthese locale, hors ligne),,operateur (Happykiller),proprietary-internal,2026-08-28,docs/forge/voice/VOX-0002-lyra-secteurs.json,tools/voice/forge_voice.py,"Annonce `armour_reformed` de Lyra en jeu. ⚠️ BRUTE : la chaine comms est dans le jeu, sur le bus Voice"
lyra_voice_lyra_waves_cleared,assets/imported/audio/voice/lyra/lyra_waves_cleared.ogg,voice-line,piper fr_FR-siwis-medium cadence 1.0 (synthese locale, hors ligne),,operateur (Happykiller),proprietary-internal,2026-08-29,docs/forge/voice/VOX-0002-lyra-secteurs.json,tools/voice/forge_voice.py,"Annonce `waves_cleared` de Lyra en jeu. ⚠️ BRUTE : la chaine comms est dans le jeu, sur le bus Voice"
lyra_voice_lyra_mission_start,assets/imported/audio/voice/lyra/lyra_mission_start.ogg,voice-line,piper fr_FR-siwis-medium cadence 1.0 (synthese locale, hors ligne),,operateur (Happykiller),proprietary-internal,2026-08-29,docs/forge/voice/VOX-0003-lyra-mission-et-fin.json,tools/voice/forge_voice.py,"Replique `mission_start` de Lyra, borne d'ouverture (VOX-0003). ⚠️ BRUTE : la chaine comms est dans le jeu, sur le bus Voice"
